Time(s),HeartRate(1/min),OxygenSaturation,MeanArterialPressure(mmHg),CardiacOutput(mL/min)
113.02,78.385865,0.965410,52.476891,4361.274264
113.04,78.385865,0.965410,52.476891,4361.274264
113.06,78.385865,0.965410,52.476891,4361.274264
113.08,78.385865,0.965410,52.476891,4361.274264
113.10,78.385865,0.965410,52.476891,4361.274264
113.12,78.385865,0.965410,52.476891,4361.274264
113.14,78.385865,0.965410,52.476891,4361.274264
113.16,78.512498,0.965410,52.149912,4338.487764
113.18,78.512498,0.965410,52.149912,4338.487764
113.20,78.512498,0.965410,52.149912,4338.487764
113.22,78.512498,0.965410,52.149912,4338.487764
113.24,78.512498,0.965400,52.149912,4338.487764
113.26,78.512498,0.965383,52.149912,4338.487764
113.28,78.512498,0.965361,52.149912,4338.487764
113.30,78.512498,0.965340,52.149912,4338.487764
113.32,78.512498,0.965319,52.149912,4338.487764
113.34,78.512498,0.965301,52.149912,4338.487764
113.36,78.512498,0.965286,52.149912,4338.487764
113.38,78.512498,0.965273,52.149912,4338.487764
113.40,78.512498,0.965263,52.149912,4338.487764
113.42,78.512498,0.965254,52.149912,4338.487764
113.44,78.512498,0.965247,52.149912,4338.487764
113.46,78.512498,0.965240,52.149912,4338.487764
113.48,78.512498,0.965235,52.149912,4338.487764
113.50,78.512498,0.965231,52.149912,4338.487764
113.52,78.512498,0.965228,52.149912,4338.487764
113.54,78.512498,0.965228,52.149912,4338.487764
113.56,78.512498,0.965228,52.149912,4338.487764
113.58,78.512498,0.965228,52.149912,4338.487764
113.60,78.512498,0.965228,52.149912,4338.487764
113.62,78.512498,0.965228,52.149912,4338.487764
113.64,78.512498,0.965228,52.149912,4338.487764
113.66,78.512498,0.965228,52.149912,4338.487764
113.68,78.512498,0.965228,52.149912,4338.487764
113.70,78.512498,0.965228,52.149912,4338.487764
113.72,78.512498,0.965228,52.149912,4338.487764
113.74,78.512498,0.965228,52.149912,4338.487764
113.76,78.512498,0.965228,52.149912,4338.487764
113.78,78.512498,0.965228,52.149912,4338.487764
113.80,78.512498,0.965228,52.149912,4338.487764
113.82,78.512498,0.965228,52.149912,4338.487764
113.84,78.512498,0.965228,52.149912,4338.487764
113.86,78.512498,0.965228,52.149912,4338.487764
113.88,78.512498,0.965228,52.149912,4338.487764
113.90,78.512498,0.965228,52.149912,4338.487764
113.92,78.639188,0.965228,51.847022,4322.678422
113.94,78.639188,0.965228,51.847022,4322.678422
113.96,78.639188,0.965228,51.847022,4322.678422
113.98,78.639188,0.965228,51.847022,4322.678422
114.00,78.639188,0.965217,51.847022,4322.678422
114.02,78.639188,0.965194,51.847022,4322.678422
114.04,78.639188,0.965166,51.847022,4322.678422
114.06,78.639188,0.965138,51.847022,4322.678422
114.08,78.639188,0.965112,51.847022,4322.678422
114.10,78.639188,0.965090,51.847022,4322.678422
114.12,78.639188,0.965070,51.847022,4322.678422
114.14,78.639188,0.965054,51.847022,4322.678422
114.16,78.639188,0.965040,51.847022,4322.678422
114.18,78.639188,0.965029,51.847022,4322.678422
114.20,78.639188,0.965019,51.847022,4322.678422
114.22,78.639188,0.965011,51.847022,4322.678422
114.24,78.639188,0.965005,51.847022,4322.678422
114.26,78.639188,0.964999,51.847022,4322.678422
114.28,78.639188,0.964996,51.847022,4322.678422
114.30,78.639188,0.964996,51.847022,4322.678422
114.32,78.639188,0.964996,51.847022,4322.678422
114.34,78.639188,0.964996,51.847022,4322.678422
114.36,78.639188,0.964996,51.847022,4322.678422
114.38,78.639188,0.964996,51.847022,4322.678422
114.40,78.639188,0.964996,51.847022,4322.678422
114.42,78.639188,0.964996,51.847022,4322.678422
114.44,78.639188,0.964996,51.847022,4322.678422
114.46,78.639188,0.964996,51.847022,4322.678422
114.48,78.639188,0.964996,51.847022,4322.678422
114.50,78.639188,0.964996,51.847022,4322.678422
114.52,78.639188,0.964996,51.847022,4322.678422
114.54,78.639188,0.964996,51.847022,4322.678422
114.56,78.639188,0.964996,51.847022,4322.678422
114.58,78.639188,0.964996,51.847022,4322.678422
114.60,78.639188,0.964996,51.847022,4322.678422
114.62,78.639188,0.964996,51.847022,4322.678422
114.64,78.639188,0.964996,51.847022,4322.678422
114.66,78.639188,0.964996,51.847022,4322.678422
114.68,78.766042,0.964996,51.539246,4303.706206
114.70,78.766042,0.964996,51.539246,4303.706206
114.72,78.766042,0.964996,51.539246,4303.706206
114.74,78.766042,0.964996,51.539246,4303.706206
114.76,78.766042,0.964979,51.539246,4303.706206
114.78,78.766042,0.964948,51.539246,4303.706206
114.80,78.766042,0.964910,51.539246,4303.706206
114.82,78.766042,0.964872,51.539246,4303.706206
114.84,78.766042,0.964836,51.539246,4303.706206
114.86,78.766042,0.964804,51.539246,4303.706206
114.88,78.766042,0.964777,51.539246,4303.706206
114.90,78.766042,0.964754,51.539246,4303.706206
114.92,78.766042,0.964736,51.539246,4303.706206
114.94,78.766042,0.964720,51.539246,4303.706206
114.96,78.766042,0.964707,51.539246,4303.706206
114.98,78.766042,0.964696,51.539246,4303.706206
115.00,78.766042,0.964686,51.539246,4303.706206
115.02,78.766042,0.964679,51.539246,4303.706206
115.04,78.766042,0.964674,51.539246,4303.706206
115.06,78.766042,0.964674,51.539246,4303.706206
115.08,78.766042,0.964674,51.539246,4303.706206
115.10,78.766042,0.964674,51.539246,4303.706206
115.12,78.766042,0.964674,51.539246,4303.706206
115.14,78.766042,0.964674,51.539246,4303.706206
115.16,78.766042,0.964674,51.539246,4303.706206
115.18,78.766042,0.964674,51.539246,4303.706206
115.20,78.766042,0.964674,51.539246,4303.706206
115.22,78.766042,0.964674,51.539246,4303.706206
115.24,78.766042,0.964674,51.539246,4303.706206
115.26,78.766042,0.964674,51.539246,4303.706206
115.28,78.766042,0.964674,51.539246,4303.706206
115.30,78.766042,0.964674,51.539246,4303.706206
115.32,78.766042,0.964674,51.539246,4303.706206
115.34,78.766042,0.964674,51.539246,4303.706206
115.36,78.766042,0.964674,51.539246,4303.706206
115.38,78.766042,0.964674,51.539246,4303.706206
115.40,78.766042,0.964674,51.539246,4303.706206
115.42,78.766042,0.964674,51.539246,4303.706206
115.44,78.893264,0.964674,51.233951,4285.691541
115.46,78.893264,0.964674,51.233951,4285.691541
115.48,78.893264,0.964674,51.233951,4285.691541
115.50,78.893264,0.964674,51.233951,4285.691541
115.52,78.893264,0.964655,51.233951,4285.691541
115.54,78.893264,0.964617,51.233951,4285.691541
115.56,78.893264,0.964571,51.233951,4285.691541
115.58,78.893264,0.964525,51.233951,4285.691541
115.60,78.893264,0.964481,51.233951,4285.691541
115.62,78.893264,0.964443,51.233951,4285.691541
115.64,78.893264,0.964410,51.233951,4285.691541
115.66,78.893264,0.964383,51.233951,4285.691541
115.68,78.893264,0.964360,51.233951,4285.691541
115.70,78.893264,0.964341,51.233951,4285.691541
115.72,78.893264,0.964326,51.233951,4285.691541
115.74,78.893264,0.964312,51.233951,4285.691541
115.76,78.893264,0.964301,51.233951,4285.691541
115.78,78.893264,0.964292,51.233951,4285.691541
115.80,78.893264,0.964286,51.233951,4285.691541
115.82,78.893264,0.964286,51.233951,4285.691541
115.84,78.893264,0.964286,51.233951,4285.691541
115.86,78.893264,0.964286,51.233951,4285.691541
115.88,78.893264,0.964286,51.233951,4285.691541
115.90,78.893264,0.964286,51.233951,4285.691541
115.92,78.893264,0.964286,51.233951,4285.691541
115.94,78.893264,0.964286,51.233951,4285.691541
115.96,78.893264,0.964286,51.233951,4285.691541
115.98,78.893264,0.964286,51.233951,4285.691541
116.00,78.893264,0.964286,51.233951,4285.691541
116.02,78.893264,0.964286,51.233951,4285.691541
116.04,78.893264,0.964286,51.233951,4285.691541
116.06,78.893264,0.964286,51.233951,4285.691541
116.08,78.893264,0.964286,51.233951,4285.691541
116.10,78.893264,0.964286,51.233951,4285.691541
116.12,78.893264,0.964286,51.233951,4285.691541
116.14,78.893264,0.964286,51.233951,4285.691541
116.16,78.893264,0.964286,51.233951,4285.691541
116.18,78.893264,0.964286,51.233951,4285.691541
116.20,79.021037,0.964286,50.929146,4267.419799
116.22,79.021037,0.964286,50.929146,4267.419799
116.24,79.021037,0.964286,50.929146,4267.419799
116.26,79.021037,0.964286,50.929146,4267.419799
116.28,79.021037,0.964270,50.929146,4267.419799
116.30,79.021037,0.964238,50.929146,4267.419799
116.32,79.021037,0.964200,50.929146,4267.419799
116.34,79.021037,0.964161,50.929146,4267.419799
116.36,79.021037,0.964125,50.929146,4267.419799
116.38,79.021037,0.964092,50.929146,4267.419799
116.40,79.021037,0.964065,50.929146,4267.419799
116.42,79.021037,0.964042,50.929146,4267.419799
116.44,79.021037,0.964023,50.929146,4267.419799
116.46,79.021037,0.964007,50.929146,4267.419799
116.48,79.021037,0.963994,50.929146,4267.419799
116.50,79.021037,0.963983,50.929146,4267.419799
116.52,79.021037,0.963973,50.929146,4267.419799
116.54,79.021037,0.963966,50.929146,4267.419799
116.56,79.021037,0.963961,50.929146,4267.419799
116.58,79.021037,0.963961,50.929146,4267.419799
116.60,79.021037,0.963961,50.929146,4267.419799
116.62,79.021037,0.963961,50.929146,4267.419799
116.64,79.021037,0.963961,50.929146,4267.419799
116.66,79.021037,0.963961,50.929146,4267.419799
116.68,79.021037,0.963961,50.929146,4267.419799
116.70,79.021037,0.963961,50.929146,4267.419799
116.72,79.021037,0.963961,50.929146,4267.419799
116.74,79.021037,0.963961,50.929146,4267.419799
116.76,79.021037,0.963961,50.929146,4267.419799
116.78,79.021037,0.963961,50.929146,4267.419799
116.80,79.021037,0.963961,50.929146,4267.419799
116.82,79.021037,0.963961,50.929146,4267.419799
116.84,79.021037,0.963961,50.929146,4267.419799
116.86,79.021037,0.963961,50.929146,4267.419799
116.88,79.021037,0.963961,50.929146,4267.419799
116.90,79.021037,0.963961,50.929146,4267.419799
116.92,79.021037,0.963961,50.929146,4267.419799
116.94,79.021037,0.963961,50.929146,4267.419799
116.96,79.149276,0.963961,50.626997,4249.524251
116.98,79.149276,0.963961,50.626997,4249.524251
117.00,79.149276,0.963961,50.626997,4249.524251
117.02,79.149276,0.963961,50.626997,4249.524251
117.04,79.149276,0.963949,50.626997,4249.524251
117.06,79.149276,0.963926,50.626997,4249.524251
117.08,79.149276,0.963898,50.626997,4249.524251
117.10,79.149276,0.963870,50.626997,4249.524251
117.12,79.149276,0.963843,50.626997,4249.524251
117.14,79.149276,0.963820,50.626997,4249.524251
117.16,79.149276,0.963800,50.626997,4249.524251
117.18,79.149276,0.963784,50.626997,4249.524251
117.20,79.149276,0.963770,50.626997,4249.524251
117.22,79.149276,0.963758,50.626997,4249.524251
117.24,79.149276,0.963748,50.626997,4249.524251
117.26,79.149276,0.963740,50.626997,4249.524251
117.28,79.149276,0.963733,50.626997,4249.524251
117.30,79.149276,0.963728,50.626997,4249.524251
117.32,79.149276,0.963724,50.626997,4249.524251
117.34,79.149276,0.963724,50.626997,4249.524251
117.36,79.149276,0.963724,50.626997,4249.524251
117.38,79.149276,0.963724,50.626997,4249.524251
117.40,79.149276,0.963724,50.626997,4249.524251
117.42,79.149276,0.963724,50.626997,4249.524251
117.44,79.149276,0.963724,50.626997,4249.524251
117.46,79.149276,0.963724,50.626997,4249.524251
117.48,79.149276,0.963724,50.626997,4249.524251
117.50,79.149276,0.963724,50.626997,4249.524251
117.52,79.149276,0.963724,50.626997,4249.524251
117.54,79.149276,0.963724,50.626997,4249.524251
117.56,79.149276,0.963724,50.626997,4249.524251
117.58,79.149276,0.963724,50.626997,4249.524251
117.60,79.149276,0.963724,50.626997,4249.524251
117.62,79.149276,0.963724,50.626997,4249.524251
117.64,79.149276,0.963724,50.626997,4249.524251
117.66,79.149276,0.963724,50.626997,4249.524251
117.68,79.149276,0.963724,50.626997,4249.524251
117.70,79.149276,0.963724,50.626997,4249.524251
117.72,79.277815,0.963724,50.328235,4231.933450
117.74,79.277815,0.963724,50.328235,4231.933450
117.76,79.277815,0.963724,50.328235,4231.933450
117.78,79.277815,0.963724,50.328235,4231.933450
117.80,79.277815,0.963715,50.328235,4231.933450
117.82,79.277815,0.963696,50.328235,4231.933450
117.84,79.277815,0.963672,50.328235,4231.933450
117.86,79.277815,0.963649,50.328235,4231.933450
117.88,79.277815,0.963627,50.328235,4231.933450
117.90,79.277815,0.963608,50.328235,4231.933450
117.92,79.277815,0.963591,50.328235,4231.933450
117.94,79.277815,0.963577,50.328235,4231.933450
117.96,79.277815,0.963566,50.328235,4231.933450
117.98,79.277815,0.963556,50.328235,4231.933450
118.00,79.277815,0.963548,50.328235,4231.933450
118.02,79.277815,0.963541,50.328235,4231.933450
118.04,79.277815,0.963535,50.328235,4231.933450
118.06,79.277815,0.963531,50.328235,4231.933450
118.08,79.277815,0.963528,50.328235,4231.933450
118.10,79.277815,0.963528,50.328235,4231.933450
118.12,79.277815,0.963528,50.328235,4231.933450
118.14,79.277815,0.963528,50.328235,4231.933450
118.16,79.277815,0.963528,50.328235,4231.933450
118.18,79.277815,0.963528,50.328235,4231.933450
118.20,79.277815,0.963528,50.328235,4231.933450
118.22,79.277815,0.963528,50.328235,4231.933450
118.24,79.277815,0.963528,50.328235,4231.933450
118.26,79.277815,0.963528,50.328235,4231.933450
118.28,79.277815,0.963528,50.328235,4231.933450
118.30,79.277815,0.963528,50.328235,4231.933450
118.32,79.277815,0.963528,50.328235,4231.933450
118.34,79.277815,0.963528,50.328235,4231.933450
118.36,79.277815,0.963528,50.328235,4231.933450
118.38,79.277815,0.963528,50.328235,4231.933450
118.40,79.277815,0.963528,50.328235,4231.933450
118.42,79.277815,0.963528,50.328235,4231.933450
118.44,79.277815,0.963528,50.328235,4231.933450
118.46,79.277815,0.963528,50.328235,4231.933450
118.48,79.406576,0.963528,50.027776,4213.669502
118.50,79.406576,0.963528,50.027776,4213.669502
118.52,79.406576,0.963528,50.027776,4213.669502
118.54,79.406576,0.963528,50.027776,4213.669502
118.56,79.406576,0.963517,50.027776,4213.669502
118.58,79.406576,0.963496,50.027776,4213.669502
118.60,79.406576,0.963470,50.027776,4213.669502
118.62,79.406576,0.963444,50.027776,4213.669502
118.64,79.406576,0.963419,50.027776,4213.669502
118.66,79.406576,0.963398,50.027776,4213.669502
118.68,79.406576,0.963379,50.027776,4213.669502
118.70,79.406576,0.963364,50.027776,4213.669502
118.72,79.406576,0.963351,50.027776,4213.669502
118.74,79.406576,0.963340,50.027776,4213.669502
118.76,79.406576,0.963331,50.027776,4213.669502
118.78,79.406576,0.963323,50.027776,4213.669502
118.80,79.406576,0.963317,50.027776,4213.669502
118.82,79.406576,0.963312,50.027776,4213.669502
118.84,79.406576,0.963309,50.027776,4213.669502
118.86,79.406576,0.963309,50.027776,4213.669502
118.88,79.406576,0.963309,50.027776,4213.669502
118.90,79.406576,0.963309,50.027776,4213.669502
118.92,79.406576,0.963309,50.027776,4213.669502
118.94,79.406576,0.963309,50.027776,4213.669502
118.96,79.406576,0.963309,50.027776,4213.669502
118.98,79.406576,0.963309,50.027776,4213.669502
119.00,79.406576,0.963309,50.027776,4213.669502
119.02,79.406576,0.963309,50.027776,4213.669502
119.04,79.406576,0.963309,50.027776,4213.669502
119.06,79.406576,0.963309,50.027776,4213.669502
119.08,79.406576,0.963309,50.027776,4213.669502
119.10,79.406576,0.963309,50.027776,4213.669502
119.12,79.406576,0.963309,50.027776,4213.669502
119.14,79.406576,0.963309,50.027776,4213.669502
119.16,79.406576,0.963309,50.027776,4213.669502
119.18,79.406576,0.963309,50.027776,4213.669502
119.20,79.406576,0.963309,50.027776,4213.669502
119.22,79.406576,0.963309,50.027776,4213.669502
119.24,79.535627,0.963309,49.736508,4197.148478
119.26,79.535627,0.963309,49.736508,4197.148478
119.28,79.535627,0.963309,49.736508,4197.148478
119.30,79.535627,0.963309,49.736508,4197.148478
119.32,79.535627,0.963294,49.736508,4197.148478
119.34,79.535627,0.963266,49.736508,4197.148478
119.36,79.535627,0.963232,49.736508,4197.148478
119.38,79.535627,0.963197,49.736508,4197.148478
119.40,79.535627,0.963165,49.736508,4197.148478
119.42,79.535627,0.963136,49.736508,4197.148478
119.44,79.535627,0.963111,49.736508,4197.148478
119.46,79.535627,0.963091,49.736508,4197.148478
119.48,79.535627,0.963073,49.736508,4197.148478
119.50,79.535627,0.963059,49.736508,4197.148478
119.52,79.535627,0.963047,49.736508,4197.148478
119.54,79.535627,0.963037,49.736508,4197.148478
119.56,79.535627,0.963029,49.736508,4197.148478
119.58,79.535627,0.963022,49.736508,4197.148478
119.60,79.535627,0.963017,49.736508,4197.148478
119.62,79.535627,0.963017,49.736508,4197.148478
119.64,79.535627,0.963017,49.736508,4197.148478
119.66,79.535627,0.963017,49.736508,4197.148478
119.68,79.535627,0.963017,49.736508,4197.148478
119.70,79.535627,0.963017,49.736508,4197.148478
119.72,79.535627,0.963017,49.736508,4197.148478
119.74,79.535627,0.963017,49.736508,4197.148478
119.76,79.535627,0.963017,49.736508,4197.148478
119.78,79.535627,0.963017,49.736508,4197.148478
119.80,79.535627,0.963017,49.736508,4197.148478
119.82,79.535627,0.963017,49.736508,4197.148478
119.84,79.535627,0.963017,49.736508,4197.148478
119.86,79.535627,0.963017,49.736508,4197.148478
119.88,79.535627,0.963017,49.736508,4197.148478
119.90,79.535627,0.963017,49.736508,4197.148478
119.92,79.535627,0.963017,49.736508,4197.148478
119.94,79.535627,0.963017,49.736508,4197.148478
119.96,79.535627,0.963017,49.736508,4197.148478
119.98,79.535627,0.963017,49.736508,4197.148478
120.00,79.665171,0.963017,49.448733,4180.423480
120.02,79.665171,0.963017,49.448733,4180.423480
120.04,79.665171,0.963017,49.448733,4180.423480
120.06,79.665171,0.963017,49.448733,4180.423480
120.08,79.665171,0.962998,49.448733,4180.423480
120.10,79.665171,0.962961,49.448733,4180.423480
120.12,79.665171,0.962915,49.448733,4180.423480
120.14,79.665171,0.962868,49.448733,4180.423480
120.16,79.665171,0.962825,49.448733,4180.423480
120.18,79.665171,0.962786,49.448733,4180.423480
120.20,79.665171,0.962753,49.448733,4180.423480
120.22,79.665171,0.962726,49.448733,4180.423480
120.24,79.665171,0.962703,49.448733,4180.423480
120.26,79.665171,0.962683,49.448733,4180.423480
120.28,79.665171,0.962667,49.448733,4180.423480
120.30,79.665171,0.962654,49.448733,4180.423480
120.32,79.665171,0.962643,49.448733,4180.423480
120.34,79.665171,0.962633,49.448733,4180.423480
120.36,79.665171,0.962627,49.448733,4180.423480
120.38,79.665171,0.962627,49.448733,4180.423480
120.40,79.665171,0.962627,49.448733,4180.423480
120.42,79.665171,0.962627,49.448733,4180.423480
120.44,79.665171,0.962627,49.448733,4180.423480
120.46,79.665171,0.962627,49.448733,4180.423480
120.48,79.665171,0.962627,49.448733,4180.423480
120.50,79.665171,0.962627,49.448733,4180.423480
120.52,79.665171,0.962627,49.448733,4180.423480
120.54,79.665171,0.962627,49.448733,4180.423480
120.56,79.665171,0.962627,49.448733,4180.423480
120.58,79.665171,0.962627,49.448733,4180.423480
120.60,79.665171,0.962627,49.448733,4180.423480
120.62,79.665171,0.962627,49.448733,4180.423480
